Id,AppraiserEnterpriseId,AvaliacaoPerguntaId,Resposta,Date,Linha1,Linha2,Id,Bloco,Criterio,QuestaoLetra,Questao,Peso,Topico,Id,UserId,Status,ResponsibleId,CreatedAt,UpdatedAt,Id,UserId,RoleId,Id,Description,LongDescription,ParentRole,IsSystemAdmin,IsSystemRole
218112,231,9,A,"2013-10-04 02:38:50",22,24,9,2,1,C,"Se relaciona pessoalmente com os clientes, colaboradores, fornecedores, comunidade, parceiros, sendo evidenciada a participação ativa nos negócios?",35,"- Verificar como faz para se relacionar com seus clientes.
- Verificar como faz para se relacionar com a sociedade.
- Verificar como faz para se relacionar com os seus colaboradores.
- Verificar como faz para se relacionar com os seus fornecedores.
- Verificar se a Mulher se relaciona com mais algum setor (além dos já citados) e como faz isso.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218113,231,10,A,"2013-10-04 02:38:50",14,15,10,2,1,D,"Não desiste das ideias diante dos problemas que aparecem, buscando outros caminhos quando necessário, para atingir os objetivos?",35,"- Verificar como demonstra persistência no que faz.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218114,231,11,A,"2013-10-04 02:38:50",19,20,11,2,2,A,"Tem processos definidos para realizar a gestão de seu negócio?",40,"- Verificar as normas, fluxos e rotinas escritas das atividades desenvolvidas no Negócio.
- Verificar como controla as atividades desenvolvidas em seu Negócio. O controle deve estar escrito (podem ser planilhas, atas de reuniões, livros de anotações, agendas, entre outros).",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218115,231,12,A,"2013-10-04 02:38:50",19,20,12,2,2,B,"Demonstra que gerencia os seus recursos financeiros?",40,"- Verificar o orçamento do Negócio. O Orçamento deve conter informações sobre as previsões de recursos, entradas e saídas de dinheiro.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218116,231,13,D,"2013-10-04 02:38:50",0,0,13,2,3,A,"Possibilita direitos iguais na seleção de seus colaboradores (não faz distinção de cor, religião, classe social, entre outros)?",30,"- Verificar se possui critérios para a seleção das pessoas que irá contratar e de que forma, por meio desses critérios dá oportunidade para todas as pessoas.
- Verificar se não faz descriminação de cor, religião, classe social ou outras, para contratar ou promover as pessoas que trabalham no Negócio.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218117,231,14,D,"2013-10-04 02:38:50",0,0,14,2,3,B,"Remunera, reconhece e dá incentivo aos seus funcionários, de forma que as pessoas se sintam estimuladas à busca de melhores resultados para o negócio?",30,"- Verificar os critérios para a definição da remuneração dos colaboradores.
- Verificar se é dado algum benefício para a força de trabalho (tipo vale refeição, cestas básicas, entre outros).",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218118,231,15,D,"2013-10-04 02:38:50",0,0,15,2,3,C,"Analisa e utiliza as sugestões de melhorias de seus funcionários, no seu negócio?",20,"- Verificar como utiliza sugestões da sua força de trabalho para fazer melhorias (pedir exemplos de melhorias implantadas no Negócio que vieram de sugestões de funcionários).",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218119,231,16,A,"2013-10-04 02:38:51",31,33,16,2,3,D,"Há evidências de que o ambiente de trabalho é agradável?",20,"- Verificar o “clima” do lugar (se as pessoas são tensas ou tranqüilas, se têm orgulho de trabalhar ali ou não, se fazem questão de mostrar o lugar ou se são indiferentes).",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218120,231,17,A,"2013-10-04 02:38:51",21,23,17,2,4,A,"Demonstra conhecer as necessidades dos clientes?",30,"- Verificar quais são as necessidades dos clientes do Negócio e como essas informações foram conseguidas.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218121,231,18,D,"2013-10-04 02:38:51",0,0,18,2,4,B,"O relacionamento com os clientes é duradouro?",30,"- Verificar se os clientes do Negócio são antigos.
- Verificar como busca a fidelidade de seus clientes.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218122,231,19,A,"2013-10-04 02:38:51",23,24,19,2,4,C,"Trata as manifestações e dá atendimento e/ou respostas aos clientes?",20,"- Verificar como os clientes podem se manifestar em relação à sua satisfação/insatisfação.
- Verificar como são tratadas as manifestações dos clientes.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218123,231,20,D,"2013-10-04 02:38:51",0,0,20,2,4,D,"Avalia a satisfação dos clientes?",20,"- Verificar como avalia a satisfação de seus clientes.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218124,231,21,D,"2013-10-04 02:38:51",0,0,21,2,4,E,"Há evidências de que os produtos/serviços acompanham as tendências e novas tecnologias de mercado?",20,"- Verificar como acompanha as novas tendências e tecnologias de mercado, se freqüenta feiras, congressos, entre outros.
- Verificar como busca diferenciar seu Negócio dos outros similares. Pergunte: “-Estou muito interessado no produto do seu concorrente, porque devo abandonar essa idéia e comprar o seu?”",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218125,231,22,D,"2013-10-04 02:38:51",0,0,22,2,5,A,"Tem uma preocupação com o meio ambiente no desenvolvimento de suas atividades (controla, por exemplo, o uso de energia e água)?",30,"- Verificar quais são os prejuízos que o Negócio pode causar no meio ambiente ou para a sociedade (exemplos: uso excessivo de energia e água, lixos infectados, trânsito, poluição ambiental, visual ou sonora, entre outros).",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218126,231,23,D,"2013-10-04 02:38:51",0,0,23,2,5,B,"Sabe quais os benefícios que seu negócio trouxe para sua comunidade / bairro / município?",30,"- Verificar se o Negócio tem alguma representatividade na economia do local, se atrai novos negócios ou pessoas (turistas, por exemplo) ou se é um importante ponto para gerar emprego na comunidade.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218127,231,24,D,"2013-10-04 02:38:51",0,0,24,2,6,A,"Há evidências de parcerias para melhor conduzir o negócio?",50,"- Verificar com quem busca parceria.
- Verificar para quais atividades busca parcerias.",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218128,231,25,D,"2013-10-04 02:38:51",0,0,25,3,1,A,"Há evidências de algum planejamento para o futuro? Aonde chegar? Estratégias? Visão de Futuro?",70,"- Verificar como visualiza seu Negócio no futuro e em quanto tempo esse futuro deve chegar. 
- Verificar as estratégias que utiliza para alcançar seus objetivos (como está trabalhando para chegar onde deseja).",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218129,231,26,D,"2013-10-04 02:38:51",0,0,26,3,2,A,"Apresenta exemplos de melhorias realizadas que partiram de lições aprendidas dos erros cometidos em seu negócio?",35,"- Verificar quais foram suas maiores conquista e derrotas.
- Verificar, segundo a Mulher, quais foram às causas dos seus erros e acertos.
- Verificar quais são as melhorias realizadas a partir do aprendizado com seus erros (pedir relatos).",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218130,231,27,D,"2013-10-04 02:38:51",0,0,27,3,2,B,"Há evidências de que dissemina as lições aprendidas visando a formação de novas empreendedoras, ou seja, a partir de sua história de vida, construiu um modelo de referência para outras mulheres?",35,"- Verificar como vem sendo referência para outras Mulheres (pedir justificativa da resposta).",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
218131,231,28,D,"2013-10-04 02:38:51",0,0,28,3,3,A,"Tem medidas para avaliar os resultados gerados? (como por exemplo, índice de satisfação do cliente, aumento do números dos clientes, aumento de receita, absenteísmo, índice de satisfação das pessoas, hora/homem treinamento entre outros indicados pela própria Mulher).",70,"- Verificar os indicadores de cliente e de mercado (o que mede, de quanto em quanto tempo e o que faz com essa medida). 
-Verificar os indicadores de pessoas (o que mede, de quanto em quanto tempo e o que faz com essa medida).",231,32237,unable,33525,"2014-08-29 16:16:26","2014-08-29 16:16:26",32226,32237,35,35,verificador,Verificador,1,0,1
203872,220,23,A,"2013-10-02 13:19:26",24,25,23,2,5,B,"Sabe quais os benefícios que seu negócio trouxe para sua comunidade / bairro / município?",30,"- Verificar se o Negócio tem alguma representatividade na economia do local, se atrai novos negócios ou pessoas (turistas, por exemplo) ou se é um importante ponto para gerar emprego na comunidade.",220,32238,unable,33525,"2014-08-29 16:13:40","2014-08-29 16:13:40",32227,32238,35,35,verificador,Verificador,1,0,1
